ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
GO:0009611,response to wounding,100,0.4786678447385698,1.8211176832444012,7.740471212000015e-5,8.266670732815781e-4,5.53894232437647e-4,497,"tags=45%, list=24%, signal=36%",ANXA1/CTSG/CD44/CLIC1/KRT6A/ACTB/HRAS/APOD/MYH9/PPIA/MAPK14/PDIA3/FLNA/LRG1/ARL8B/CD9/ANXA2/COMT/RAC1/FGG/FGB/BAX/S100A10/APOH/SERPING1/CRK/DSP/MAP2K1/HSPB1/F13A1/CHMP4B/FGA/FN1/AQP1/AHNAK/SERPINA1/PLG/KRT1/CD2AP/LMAN1/SERPINC1/KNG1/CSRP1/RANGAP1/RHOA
GO:0002684,positive regulation of immune system process,136,0.4490855069017,1.7747208817118925,7.845074373257236e-5,8.3373143339322e-4,5.586275869502057e-4,462,"tags=34%, list=22%, signal=28%",ANXA1/CTSG/LTF/IGHA1/S100A8/THY1/ARG1/LGALS3/CTSC/HMGB2/ACTB/IGKC/S100A9/EZR/HRAS/IL18/S100A7/DDX3X/HPX/PRKAA1/IGHM/LAMP2/HSPH1/CLU/CALR/IGHG2/RAC1/IGHG1/LAMP1/MIF/BAX/EIF2B2/STX7/FLOT1/SERPING1/HMGB1/SFPQ/UBQLN1/IGHG3/XRCC6/RPS19/NAGK/MAPK1/CFH/KRT1/CD2AP
GO:0006351,DNA-templated transcription,244,0.39657508397468566,1.6358666521992369,8.512382319415651e-5,9.002363350484455e-4,6.031880667929961e-4,515,"tags=35%, list=24%, signal=30%",CREG1/LTF/S100A8/RHOG/HMGB2/ACTN1/ANKRD2/NAMPT/YWHAQ/ACTB/ACTR2/ACTN4/S100A9/EZR/HRAS/IL18/PPIA/MAPK14/FLNA/YBX1/YWHAZ/DDX3X/PFN1/SET/ANXA2/PRKAA1/RPL10/JUP/ANXA4/HEXB/CLU/CALR/PCNA/HNRNPU/APEX1/SUB1/ECM1/CSRP3/PRMT1/TNNI2/S100A10/CTNNB1/LMO7/PPM1A/LRRFIP2/CCAR2/NPM1/CRK/HMGB1/MAP2K1/SFPQ/CBX3/RBBP7/HNRNPA2B1/TF/TXN/FUBP1/UBE2V1/HNRNPL/WDR77/XRCC6/LAMTOR5/RBMX/ENY2/SETD7/DCAF6/ANXA3/CNBP/ASAH1/NCL/PA2G4/MAPK1/CAND1/PSMC5/HNRNPD/HSPA5/DNAJB6/PPID/KHDRBS1/RHOA/NUP62/EEF1D/HNRNPAB/TAF15/RPS3
GO:0043067,regulation of programmed cell death,232,0.40010863880480285,1.6447578686088913,8.807239709372588e-5,9.268978490252316e-4,6.21052161417178e-4,535,"tags=37%, list=25%, signal=31%",ANXA1/LTF/S100A8/CD44/ARG1/LGALS3/CTSC/HMGB2/ACTN1/ACTB/ACTN4/S100A9/ACTC1/HRAS/TXNDC5/PEA15/GSN/RPS3A/PPIA/PDIA3/FLNA/CASP14/PSME3/CFL1/CTSD/YWHAZ/ANP32A/CTSB/DDX3X/SET/TIGAR/DDAH2/P4HB/HSP90B1/PRKAA1/RPL10/ANXA4/CLU/TPD52L1/RPS6/PIP/CALR/CAST/APEX1/GNAI2/NES/FGG/CDSN/FGB/MIF/AKR1C3/BAX/CTNNB1/APOH/CCAR2/NPM1/CTTN/HMGB1/SFPQ/UBQLN1/HSPB1/DEPTOR/FGA/AQP1/LAMTOR5/ALDH1A2/ASAH1/PA2G4/CD2AP/ERP29/PSMC5/KNG1/HSPA5/DNAJB6/HSPB2/PPID/KHDRBS1/TXNDC12/RHOA/NUP62/CDC42/RPS3/HSP90AB1/EIF2B5/HNRNPK
GO:0006631,fatty acid metabolic process,104,-0.3644167183516913,-1.8363537854216518,9.512959521702256e-5,9.963331518381881e-4,6.675761067861233e-4,411,"tags=38%, list=19%, signal=33%",ACADM/FABP3/ACSL1/HADHA/HADHB/PHYH/PTGES2/ADH5/ACSF2/MECR/ECHS1/AUH/ACAD9/ETFDH/DECR1/PLIN5/ACAA2/ACOT2/SNCA/NDUFAB1/ECI2/HSD17B8/CPT2/PCCB/ACADVL/CRAT/ETFB/PCCA/ETFA/HADH/ECHDC3/OXSM/ECI1/QKI/PTGR2/ACADS/CRYL1/ACAT1/ACADSB/PDK4
GO:0050778,positive regulation of immune response,108,0.47118222224123957,1.8170409905842608,1.0974722994317585e-4,0.0011384305957741878,7.62786085729452e-4,462,"tags=35%, list=22%, signal=29%",ANXA1/CTSG/LTF/IGHA1/S100A8/THY1/LGALS3/HMGB2/IGKC/S100A9/EZR/HRAS/IL18/DDX3X/HPX/PRKAA1/IGHM/LAMP2/CLU/IGHG2/IGHG1/LAMP1/BAX/EIF2B2/STX7/FLOT1/SERPING1/HMGB1/SFPQ/UBQLN1/IGHG3/XRCC6/RPS19/NAGK/MAPK1/CFH/KRT1/CD2AP
GO:0120036,plasma membrane bounded cell projection organization,155,0.43121211624172295,1.7234820553629202,1.0964780050010354e-4,0.0011384305957741878,7.62786085729452e-4,519,"tags=35%, list=25%, signal=29%",POTEE/CORO1C/CD44/RHOG/THY1/VIM/ARPC2/ACTB/ACTR2/DBNL/TUBB2B/S100A9/EZR/IQGAP1/HRAS/HPRT1/APOD/GSN/MYH9/FLNA/CFL1/PFN1/RPL24/EHD1/RAC1/AP2A1/MANF/SNX1/RAB5A/PRMT1/UBA6/MAPRE1/SNAP29/CTNNB1/FLOT1/RAB35/CTTN/CRK/HMGB1/MAP2K1/SPAG9/FKBP4/FN1/VPS35/ATG3/SERPINF1/UCHL1/CD2AP/ABLIM1/HOMER1/RAP1A/RHOA/CDC42/RAB6A/APOA4
GO:0030030,cell projection organization,159,0.43112258315295343,1.7185993470446213,1.1194033504729402e-4,0.001155650697059683,7.743241221316579e-4,519,"tags=35%, list=25%, signal=29%",POTEE/CORO1C/CD44/RHOG/THY1/VIM/ARPC2/ACTB/ACTR2/DBNL/TUBB2B/S100A9/EZR/IQGAP1/HRAS/HPRT1/APOD/GSN/MYH9/FLNA/CFL1/PFN1/RPL24/EHD1/RAC1/NES/AP2A1/MANF/SNX1/RAB5A/PRMT1/UBA6/MAPRE1/SNAP29/CTNNB1/FLOT1/RAB35/CTTN/CRK/HMGB1/MAP2K1/SPAG9/FKBP4/FN1/VPS35/ATG3/SERPINF1/UCHL1/CD2AP/ABLIM1/HOMER1/RAP1A/RHOA/CDC42/RAB6A/APOA4
GO:0030595,leukocyte chemotaxis,29,0.6446882655295229,2.0183709974047095,1.1514793951869676e-4,0.0011831314354338132,7.92737124149671e-4,284,"tags=45%, list=13%, signal=39%",DEFA1/ANXA1/CTSG/S100A8/LGALS3/PPIB/S100A9/S100A7/PPIA/RPL13A/CALR/RAC1/MIF
GO:0002449,lymphocyte mediated immunity,41,0.5936589074962435,1.9766955697860342,1.245954770460963e-4,0.0012741650671506454,8.53732662977224e-4,337,"tags=46%, list=16%, signal=40%",IGHA1/ARG1/CTSC/IGKC/HPRT1/IL18/ARL8B/HPX/PRKAA1/IGHM/CLU/IGHG2/IGHG1/LAMP1/TUBB/STX7/SERPING1/CRK/HMGB1
GO:0009966,regulation of signal transduction,340,0.3677966292329625,1.5286349218933954,1.4127240182707662e-4,0.0014379275453572868,9.63458930177246e-4,546,"tags=34%, list=26%, signal=30%",LTF/S100A8/CD44/THY1/ARG1/FBN1/LGALS3/CTSC/S100A4/TMSB4X/S100A13/HMGB2/SERPINB3/ACTN4/S100A9/EZR/IQGAP1/HRAS/APOD/IL18/ARHGDIB/PEA15/S100A7/PTBP1/PPIA/MAPK14/PDIA3/FLNA/PSME3/LRG1/FABP5/CTSD/YWHAZ/DDX3X/MVP/P4HB/HPX/PRKAA1/CSNK2B/JUP/LAMP2/CLU/TPD52L1/CALR/DYNC1LI1/GNAI2/RAC1/FGG/ECM1/FGB/MIF/PRMT1/AKR1C2/AKR1C3/BAX/G3BP1/CTNNB1/FLOT1/PPM1A/APOA1/CCAR2/CTTN/IGFBP7/CRK/HMGB1/MAP2K1/RPS20/SFPQ/RBBP7/UBQLN1/HSPB1/GLG1/SPAG9/YWHAB/DEPTOR/FGA/HOMER2/TXN/FN1/UBE2V1/LAMTOR1/AHSG/VPS35/CALM1/LAMTOR5/NAGK/FNTA/UCHL1/AMBP/NCL/MAPK1/CD2AP/OTUB1/ERP29/ARHGAP17/HSPA5/HOMER1/RAP1A/TXNDC12/RPL5/RHOA/NUP62/TFG/CDC42/RPS3/FKBP1A/HSP90AB1/RPS12/KCTD12/HNRNPK/RPL11/C3/RWDD1/SLC44A2
GO:0045104,intermediate filament cytoskeleton organization,18,0.7314786693398497,2.0411512836490697,1.519425430127241e-4,0.0015382042158097289,0.0010306476101269305,335,"tags=61%, list=16%, signal=52%",VIM/KRT10/KRT6A/KRT17/KRT6B/KRT16/KRT14/KRT5/KRT2/NES/DSP
GO:0045087,innate immune response,137,0.44162642447710654,1.7459477946308353,1.5254331475972864e-4,0.0015382042158097289,0.0010306476101269305,470,"tags=34%, list=22%, signal=28%",DEFA1/ANXA1/LTF/S100A8/ARG1/VIM/LGALS3/HMGB2/ACTR2/S100A9/KRT16/IL18/GSN/YWHAZ/ARL8B/DDX3X/RPL13A/HPX/IGHM/LAMP2/CLU/PDE12/LAMP1/TUBB/FGB/MIF/VAMP3/G3BP1/FLOT1/ZYX/SERPING1/CRK/HMGB1/SFPQ/UBQLN1/FLNB/FGA/TRIM63/XRCC6/CALM1/RPS19/NAGK/CFH/KRT1/TUBB4B/TMEM43
GO:0040017,positive regulation of locomotion,71,0.5167703025206853,1.8877267601575196,1.5535613386516087e-4,0.0015593152695355034,0.0010447927131282749,506,"tags=41%, list=24%, signal=32%",ANXA1/S100A11/THY1/LGALS3/TMSB4X/SERPINB3/ACTN4/HRAS/S100A7/FLNA/PFN1/CALR/GNAI2/RAC1/CPNE3/CRK/HMGB1/HSPB1/SPAG9/TF/FN1/AQP1/VPS35/ANXA3/PLG/MAPK1/HSPA5/RHOA/CDC42
GO:0023056,positive regulation of signaling,205,0.39874105938985116,1.6207104384827935,1.5664396904608587e-4,0.001564995967243844,0.0010485989681474582,546,"tags=38%, list=26%, signal=31%",LTF/S100A8/CD44/CTSC/S100A4/S100A13/ACTN4/S100A9/IQGAP1/HRAS/IL18/PEA15/S100A7/PTBP1/PPIA/PDIA3/FLNA/LRG1/FABP5/CTSD/DDX3X/ANXA2/HPX/CSNK2B/JUP/CLU/TPD52L1/CALR/DYNC1LI1/GNAI2/RAC1/FGG/ECM1/FGB/MIF/PRMT1/AKR1C2/AKR1C3/VAMP3/BAX/CTNNB1/FLOT1/PPM1A/APOA1/CCAR2/CRK/HMGB1/MAP2K1/RPS20/SFPQ/SPAG9/FGA/TXN/FN1/UBE2V1/LAMTOR1/VPS35/CALM1/LAMTOR5/NAGK/FNTA/MAPK1/OTUB1/ERP29/HOMER1/RAP1A/RHOA/NUP62/MME/TFG/CDC42/RPS3/FKBP1A/HSP90AB1/RPS12/RPL11/C3/SLC44A2
GO:1900024,regulation of substrate adhesion-dependent cell spreading,19,0.7087709991515899,2.002891570807679,1.6375692204802298e-4,0.0016285550779821735,0.0010911856708173432,372,"tags=68%, list=18%, signal=57%",CORO1C/ARPC2/ACTN4/FLNA/P4HB/CALR/RAC1/FGG/FGB/S100A10/APOA1/CRK/FGA
GO:0045596,negative regulation of cell differentiation,50,0.5568947409054241,1.9216967006788086,1.6879767616086158e-4,0.0016710199174280727,0.001119638515270315,362,"tags=36%, list=17%, signal=31%",ANXA1/LTF/THY1/FBN1/TMSB4X/ANKRD2/ACTB/IL18/PTBP1/YBX1/DNAJB11/CALR/HNRNPU/CSRP3/PRMT1/CTNNB1/HMGB1/SPAG9
GO:0002683,negative regulation of immune system process,66,0.5187452862691797,1.8699351260346428,1.7131235541486292e-4,0.001688205393361013,0.0011311533515431143,354,"tags=29%, list=17%, signal=25%",ANXA1/CTSG/LTF/THY1/ARG1/FBN1/LGALS3/EZR/APOD/MAPK14/YWHAZ/LAMP2/MIF/CTNNB1/APOA1/SERPING1/CRK/HMGB1/UBQLN1
GO:0002443,leukocyte mediated immunity,52,0.5700286581742607,1.9863128234614378,1.7317262159448102e-4,0.001691163259535292,0.001133135219537145,337,"tags=40%, list=16%, signal=35%",CTSG/IGHA1/ARG1/CTSC/S100A13/IGKC/HPRT1/IL18/ARL8B/HPX/PRKAA1/IGHM/CLU/IGHG2/IGHG1/LAMP1/TUBB/STX7/SERPING1/CRK/HMGB1
GO:0030335,positive regulation of cell migration,67,0.5227615071930783,1.881561751334629,1.7256281056387654e-4,0.001691163259535292,0.001133135219537145,506,"tags=40%, list=24%, signal=32%",ANXA1/S100A11/THY1/LGALS3/TMSB4X/SERPINB3/ACTN4/HRAS/S100A7/FLNA/PFN1/CALR/GNAI2/RAC1/CPNE3/CRK/HMGB1/HSPB1/SPAG9/FN1/AQP1/ANXA3/PLG/MAPK1/HSPA5/RHOA/CDC42
GO:0007162,negative regulation of cell adhesion,34,0.6191444691972241,2.0053296766252564,1.791747535367801e-4,0.0017419321330391895,0.0011671520409759573,337,"tags=32%, list=16%, signal=28%",ANXA1/CTSG/CORO1C/ARG1/LGALS3/ACTN4/APOD/CD9/CDSN/APOA1/HMGB1
GO:1901661,quinone metabolic process,11,-0.764801294291723,-2.195566356971753,1.8022536019444323e-4,0.0017421742361809233,0.0011673142580742252,343,"tags=73%, list=16%, signal=61%",NDUFA9/RTN4IP1/GPD2/COQ6/GPD1/COQ3/COQ9/COQ7
GO:0002695,negative regulation of leukocyte activation,12,0.8005474495985104,1.968459813876084,1.8080682801693162e-4,0.0017421742361809233,0.0011673142580742252,41,"tags=33%, list=2%, signal=33%",ANXA1/CTSG/ARG1/LGALS3
GO:0032963,collagen metabolic process,13,0.7862528380355238,1.9671501426792044,1.8884072874654958e-4,0.0018035537441520681,0.0012084405549280706,158,"tags=38%, list=7%, signal=36%",CST3/VIM/SERPINH1/MFAP4/CTSB
GO:0042981,regulation of apoptotic process,222,0.3989529120322653,1.640836922229904,1.8854250339741206e-4,0.0018035537441520681,0.0012084405549280706,535,"tags=36%, list=25%, signal=30%",ANXA1/LTF/S100A8/CD44/LGALS3/CTSC/HMGB2/ACTN1/ACTB/ACTN4/S100A9/ACTC1/HRAS/TXNDC5/PEA15/GSN/RPS3A/PPIA/PDIA3/FLNA/CASP14/PSME3/CFL1/CTSD/YWHAZ/ANP32A/CTSB/DDX3X/SET/TIGAR/DDAH2/P4HB/HSP90B1/PRKAA1/RPL10/ANXA4/CLU/TPD52L1/RPS6/PIP/CALR/CAST/APEX1/GNAI2/NES/FGG/FGB/MIF/AKR1C3/BAX/CTNNB1/APOH/CCAR2/NPM1/CTTN/HMGB1/SFPQ/UBQLN1/HSPB1/DEPTOR/FGA/AQP1/LAMTOR5/ALDH1A2/PA2G4/CD2AP/ERP29/KNG1/HSPA5/DNAJB6/HSPB2/PPID/KHDRBS1/TXNDC12/RHOA/NUP62/CDC42/RPS3/HSP90AB1/EIF2B5/HNRNPK
GO:0034446,substrate adhesion-dependent cell spreading,24,0.6752775709548147,2.0196009592218687,1.9358825659521734e-4,0.0018407865802562771,0.0012333877844016617,506,"tags=71%, list=24%, signal=54%",CORO1C/ARPC2/ACTN4/FLNA/P4HB/CALR/RAC1/FGG/FGB/VAMP3/S100A10/APOA1/CRK/FGA/FN1/RHOA/CDC42
GO:0017004,cytochrome complex assembly,18,-0.652068489389755,-2.1369886357917016,2.0164269531866474e-4,0.0019090015871216818,0.0012790940911963104,638,"tags=83%, list=30%, signal=59%",FXN/TIMM21/HCCS/SCO1/COA6/COX17/TACO1/COA1/COA3/SURF1/COA5/UQCRFS1/SMIM20/LYRM7/UQCC1
GO:0051239,regulation of multicellular organismal process,328,0.3701720053479717,1.53768983479962,2.0288258043376723e-4,0.001912388845132206,0.0012813636658974773,434,"tags=27%, list=21%, signal=26%",ANXA1/CTSG/LTF/CST3/MYBPH/CORO1C/TYMP/THY1/ARG1/FBN1/LGALS3/CTSC/MUSTN1/S100A13/HMGB2/ACTB/ORM1/SERPINB3/PPIB/S100A9/EZR/KRT17/IQGAP1/HRAS/APOD/IL18/ARHGDIB/SERPINB1/MAPK14/FLNA/CFL1/LRG1/FABP5/EIF6/DDX3X/CD9/PFN1/ANXA2/GAA/PRKAA1/DNAJB11/JUP/ANXA4/HSPH1/CLU/CALR/RAC1/DYNC1H1/FGG/ECM1/UFC1/CSRP3/FGB/MIF/PRMT1/GLUL/G3BP1/ORM2/S100A10/CTNNB1/APOH/FLOT1/APOA1/SERPING1/CTTN/DSP/HMGB1/MAP2K1/RBBP7/HSPB1/GLG1/TNNC2/APOC1/FGA/HOMER2/TF/FN1/TRIM63/AHSG/AQP1/WDR77/XRCC6/VPS35/ATP1A1/CALM1/LAMTOR5/RPS19/ANXA3/SERPINF1/GLRX3
GO:0052547,regulation of peptidase activity,66,0.5158140126451477,1.8593686849340059,2.1242652853772166e-4,0.001990574940433085,0.0013337509311505426,481,"tags=44%, list=23%, signal=35%",LTF/CST3/S100A8/CD44/SERPINH1/SERPINB3/S100A9/GSN/SERPINB1/PSME3/CTSD/DDX3X/RPS27L/CAST/SERPINA7/ECM1/PSME2/SERPING1/HMGB1/CSTB/AQP1/LAMTOR5/PSME1/SERPINF1/SERPINA1/AMBP/SERPINC1/KNG1/DNAJB6
GO:0001817,regulation of cytokine production,79,0.4968622295145161,1.836377767008914,2.1368150385040033e-4,0.001990574940433085,0.0013337509311505426,411,"tags=35%, list=19%, signal=30%",ANXA1/LTF/ARG1/S100A13/HMGB2/ORM1/EZR/IQGAP1/HRAS/APOD/IL18/SERPINB1/MAPK14/DDX3X/ANXA4/CLU/RAC1/UFC1/MIF/G3BP1/ORM2/FLOT1/APOA1/HMGB1/HSPB1/HOMER2/FN1/LAMTOR5
GO:0001816,cytokine production,80,0.4941988600189505,1.8268802552400167,2.13931716384183e-4,0.001990574940433085,0.0013337509311505426,411,"tags=35%, list=19%, signal=29%",ANXA1/LTF/ARG1/S100A13/HMGB2/ORM1/EZR/IQGAP1/HRAS/APOD/IL18/SERPINB1/MAPK14/DDX3X/ANXA4/CLU/RAC1/UFC1/MIF/G3BP1/ORM2/FLOT1/APOA1/HMGB1/HSPB1/HOMER2/FN1/LAMTOR5
GO:0030832,regulation of actin filament length,36,0.600441565368053,1.9591540438439385,2.1800274070563272e-4,0.002019786076281247,0.001353323356607167,329,"tags=36%, list=16%, signal=31%",ARPC5/TMSB4X/ARPC5L/ARPC2/ARPC3/TMSB10/GSN/CAPZA1/PFN1/DSTN/FLII/SPTAN1/CTTN
GO:0051247,positive regulation of protein metabolic process,201,0.39293780627663455,1.59503911671407,2.57972056834629e-4,0.00237992944347862,0.001594631303165904,603,"tags=40%, list=29%, signal=32%",LTF/S100A8/FBN1/CTSC/MUSTN1/SERPINB3/SH3BGRL/S100A9/EZR/KRT17/IQGAP1/HRAS/IL18/GSN/MYH9/PPIA/PSME3/YBX1/EIF6/CTSD/DDX3X/MSN/ANXA2/PRKAA1/CLU/TPD52L1/RPS27L/HNRNPU/RAC1/PSME2/MIF/PRMT1/S100A10/CTNNB1/FLOT1/NPM1/HMGB1/MAP2K1/IDE/RPS4X/UBQLN1/TF/EIF3D/TXN/UBE2V1/XRCC6/VPS35/LARP4/CALM1/RPS2/PSME1/FNTA/CNBP/EIF3C/MAPK1/ERP29/PSMC5/HNRNPD/HSPA5/RAP1A/CLEC3B/KHDRBS1/RPL5/RHOA/RPS3/SYNCRIP/SEC22B/EIF2B5/C3/RAP2C/SKP1/HSP90AA1/DNAJB2/SSB/SUMO2/UBE3A/NSF/CDK5RAP3/DHX9/IST1/PPP2CA
GO:0044242,cellular lipid catabolic process,52,-0.4598592286512492,-1.9904164728871296,2.6227863012132454e-4,0.002389159958416099,0.0016008160529298004,436,"tags=48%, list=21%, signal=39%",CPT1B/PRDX6/ACADM/HADHA/HADHB/PHYH/SCARB2/ECHS1/AUH/ETFDH/DECR1/PLIN5/ACAA2/ECI2/CPT2/PCCB/ACADVL/CRAT/ETFB/PCCA/ETFA/HADH/ECI1/ACADS/ACAT1
GO:0016042,lipid catabolic process,62,-0.4144364911341012,-1.8925205443325186,2.6207872209755114e-4,0.002389159958416099,0.0016008160529298004,436,"tags=44%, list=21%, signal=36%",CPT1B/PRDX6/ACADM/OXCT1/HADHA/HADHB/PHYH/SCARB2/ECHS1/AUH/ETFDH/DECR1/PLIN5/ACAA2/ECI2/HINT2/CPT2/PCCB/ACADVL/CRAT/ETFB/PCCA/ETFA/HADH/ECI1/ACADS/ACAT1
GO:0022613,ribonucleoprotein complex biogenesis,91,0.4801711187670457,1.8156032081579878,2.6045948922539934e-4,0.002389159958416099,0.0016008160529298004,658,"tags=55%, list=31%, signal=40%",RPS3A/RPS21/RPL27/EIF6/DDX3X/RPS25/RPS28/RPL13A/SRSF1/RPS17/RPS5/RPS6/RPL24/RPS8/RPS27L/RPS27/U2AF2/GLUL/RPS24/EIF2S3/NPM1/RPS4X/EIF3D/RPS13/WDR77/FBL/RPS19/RPS16/DDX39B/RPL7A/RPL7/EIF3C/PA2G4/RPL5/HSP90AB1/RPS12/RPSA/RPS14/RPL11/PTGES3/HSP90AA1/EIF3I/DENR/DDX1/DHX9/PRKDC/RPL26L1/PRKRA/SNRPE/LSM2
GO:0061844,antimicrobial humoral immune response mediated by antimicrobial peptide,16,0.7427037042783823,1.9907626135637415,2.6750551345956005e-4,0.0024265772099595234,0.0016258868468363484,113,"tags=44%, list=5%, signal=42%",DEFA1/LTF/RPL30/LGALS3/KRT6A/S100A9/S100A7
GO:0008104,protein localization,405,0.3538693540087263,1.480630175563697,2.722266366572049e-4,0.002459113951136751,0.00164768753766203,695,"tags=42%, list=33%, signal=35%",BTF3/LCP1/CORO1C/RHOG/THY1/FBN1/LGALS3/TMSB4X/S100A13/LMNB1/CTSA/YWHAQ/ACTB/SSR1/ACTN4/EZR/PDIA4/HRAS/STX12/TMSB10/APOD/LMAN2L/COPG1/GSN/MYH9/PPIA/MAPK14/FLNA/YBX1/AP1B1/KRT5/PGRMC1/CTSD/YWHAZ/ARL8B/DDX3X/CLTB/VPS29/MVP/MSN/STAM/HSP90B1/PRKAA1/COPB2/JUP/CLTC/LAMP2/COMT/CLU/RAB5C/CALR/HNRNPU/EHD1/SEC31A/TOM1L2/RAB11B/LAMP1/FGG/TMED7/AP2A1/CSRP3/SNX1/RAB5A/FGB/MAPRE1/SNAP29/AZGP1/VAMP3/BAX/GLUL/S100A10/CTNNB1/STX7/FLOT1/PPM1A/NPM1/CCT5/RAB35/CTTN/CRK/DSP/PDCD6IP/COPZ1/HSPB1/KTN1/CANX/CHMP4B/YWHAB/SRP9/FGA/EMC1/TXN/VPS26A/LAMTOR1/VPS35/LAMTOR5/ENY2/ATG3/FNTA/TPP1/CCT2/XIRP1/CD2AP/ERP29/SEC24C/LMAN1/HSPA5/DNAJB6/RANGAP1/TMED10/COPA/HOMER1/CCT8/RAP1A/PPID/NUP62/TCP1/CCT3/CDC42/DCTN2/RAB6A/FKBP1A/CCT4/HSP90AB1/HSPA4/SEC22B/RPL11/FBLN5/SNAP23/SKP1/HSP90AA1/YWHAH/DNAJB2/SRPRB/CCT7/SSB/UFM1/DDX1/NSF/KIF5B/CCT6A/CDK5RAP3/DHX9/IST1/KPNB1/DBN1/AP1M1/TTN/TOR1AIP1/ARHGDIA/BAG3/RBP4/SNX9/GORASP2/ACSL3/KPNA3/CAMK2D/VCP/TOLLIP/SEC23A/VAMP5/PPT1/VPS45/AP2B1/PPP3CA/DYNLT1/SPTBN1/RAB18/PAFAH1B1/EHD4/SCFD2
GO:1901606,alpha-amino acid catabolic process,32,-0.5261294165298747,-2.04479151086344,2.8229965286910255e-4,0.002518624063457672,0.001687561277710035,417,"tags=59%, list=20%, signal=48%",MCCC1/GLUD1/MCCC2/DLST/ADHFE1/BCAT2/HIBCH/AUH/GOT1/GPT/GOT2/ACAD8/HMGCL/HIBADH/GSTZ1/ALDH6A1/NOS1/ACAT1/ACADSB
GO:0043542,endothelial cell migration,32,0.5972343599273325,1.9059379294868475,2.822139706434842e-4,0.002518624063457672,0.001687561277710035,497,"tags=56%, list=24%, signal=44%",ANXA1/TMSB4X/S100A9/MYH9/CSNK2B/JUP/CALR/RAC1/GLUL/APOH/DNAJA4/APOA1/HMGB1/HSPB1/ANXA3/SERPINF1/PLG/RHOA
GO:0006366,transcription by RNA polymerase II,151,0.417949739638564,1.6681708122425103,2.811223488196541e-4,0.002518624063457672,0.001687561277710035,599,"tags=42%, list=28%, signal=33%",CREG1/HMGB2/ANKRD2/NAMPT/ACTB/ACTR2/ACTN4/EZR/HRAS/IL18/MAPK14/FLNA/YBX1/YWHAZ/DDX3X/PFN1/ANXA2/RPL10/JUP/ANXA4/HEXB/CALR/PCNA/HNRNPU/APEX1/SUB1/ECM1/CSRP3/S100A10/CTNNB1/LMO7/PPM1A/NPM1/CRK/HMGB1/SFPQ/RBBP7/HNRNPA2B1/TXN/FUBP1/WDR77/XRCC6/RBMX/ENY2/DCAF6/CNBP/NCL/MAPK1/CAND1/PSMC5/HNRNPD/HSPA5/PPID/KHDRBS1/RHOA/EEF1D/HNRNPK/RPS14/RWDD1/PADI2/PCBP1/UBE3A/CDK5RAP3/DHX9
GO:0070727,cellular macromolecule localization,407,0.3518283854437888,1.47217125058619,2.859520341266289e-4,0.002540754139289063,0.001702389159166298,695,"tags=42%, list=33%, signal=35%",BTF3/LCP1/CORO1C/RHOG/THY1/FBN1/LGALS3/TMSB4X/S100A13/LMNB1/CTSA/YWHAQ/ACTB/SSR1/ACTN4/EZR/PDIA4/HRAS/STX12/TMSB10/APOD/LMAN2L/COPG1/GSN/MYH9/PPIA/MAPK14/FLNA/YBX1/AP1B1/KRT5/PGRMC1/CTSD/YWHAZ/ARL8B/DDX3X/CLTB/VPS29/MVP/MSN/STAM/HSP90B1/PRKAA1/COPB2/JUP/CLTC/LAMP2/COMT/CLU/RAB5C/CALR/HNRNPU/EHD1/SEC31A/TOM1L2/RAB11B/LAMP1/FGG/TMED7/AP2A1/CSRP3/SNX1/RAB5A/FGB/MAPRE1/SNAP29/AZGP1/VAMP3/BAX/GLUL/S100A10/CTNNB1/STX7/FLOT1/PPM1A/NPM1/CCT5/RAB35/CTTN/CRK/DSP/PDCD6IP/COPZ1/HSPB1/KTN1/CANX/CHMP4B/YWHAB/SRP9/FGA/EMC1/TXN/VPS26A/LAMTOR1/VPS35/LAMTOR5/ENY2/ATG3/FNTA/TPP1/CCT2/XIRP1/CD2AP/ERP29/SEC24C/LMAN1/HSPA5/DNAJB6/RANGAP1/TMED10/COPA/HOMER1/CCT8/RAP1A/PPID/NUP62/TCP1/CCT3/CDC42/DCTN2/RAB6A/FKBP1A/CCT4/HSP90AB1/HSPA4/SEC22B/RPL11/FBLN5/SNAP23/SKP1/HSP90AA1/YWHAH/DNAJB2/SRPRB/CCT7/CAPRIN1/SSB/UFM1/DDX1/NSF/KIF5B/CCT6A/CDK5RAP3/DHX9/IST1/KPNB1/DBN1/AP1M1/TTN/TOR1AIP1/ARHGDIA/BAG3/RBP4/SNX9/GORASP2/ACSL3/KPNA3/CAMK2D/VCP/TOLLIP/SEC23A/VAMP5/PPT1/VPS45/AP2B1/PPP3CA/DYNLT1/SPTBN1/RAB18/PAFAH1B1/EHD4/SCFD2
GO:0045785,positive regulation of cell adhesion,71,0.5036435582156361,1.8397756561998868,2.905256735304274e-4,0.002570855755975374,0.0017225582361847043,390,"tags=35%, list=18%, signal=30%",ANXA1/CTSG/CD44/THY1/ARPC2/ACTB/IL18/FLNA/POLDIP2/P4HB/PRKAA1/JUP/HSPH1/CALR/UTRN/RAC1/FGG/FGB/S100A10/FLOT1/APOA1/CRK/HMGB1/FGA/FN1
